#Bx[T], By[T], Bz[T] on 3 D mesh : inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#-0.01 #initial X position[m]
#0.001 #step of X[m]
#21 #number of points vs X
#0.0 #initial Y position[m]
#0 #step of Y[m]
#1 #number of points vs Y
#-0.9 #initial Z position[m]
#0.0005 #step of Z[m]
#3601 #number of points vs Z
0.0000074896	0.0000014858	0.0000289676
0.0000101946	0.0000010165	0.0000297117
0.0000088572	0.0000013090	0.0000294166
0.0000079621	0.0000004425	0.0000292150
0.0000079805	0.0000006658	0.0000285463
0.0000077786	0.0000008351	0.0000291081
0.0000081436	0.0000010396	0.0000288911
0.0000072072	0.0000011788	0.0000282906
0.0000076087	0.0000009231	0.0000284251
0.0000071107	0.0000014311	0.0000284858
0.0000060471	0.0000021638	0.0000283690
0.0000087719	0.0000013808	0.0000307435
0.0000089345	0.0000017246	0.0000297669
0.0000073836	0.0000024927	0.0000286906
0.0000087112	0.0000022230	0.0000293273
0.0000085979	0.0000015497	0.0000305753
0.0000100215	0.0000014623	0.0000300373
0.0000097759	0.0000008770	0.0000311965
0.0000103488	0.0000016263	0.0000308492
0.0000095722	0.0000018019	0.0000301435
0.0000098586	0.0000019300	0.0000295792
0.0000070207	0.0000015368	0.0000289440
0.0000104487	0.0000009775	0.0000298584
0.0000084727	0.0000017493	0.0000295060
0.0000077696	0.0000002436	0.0000293630
0.0000079031	0.0000007298	0.0000283153
0.0000081455	0.0000006525	0.0000286464
0.0000083108	0.0000012809	0.0000288038
0.0000073971	0.0000015434	0.0000283192
0.0000073942	0.0000007650	0.0000283688
0.0000068099	0.0000016660	0.0000283571
0.0000061679	0.0000023922	0.0000281946
0.0000090301	0.0000014267	0.0000310016
0.0000089721	0.0000021548	0.0000301663
0.0000076053	0.0000024805	0.0000285270
0.0000084904	0.0000019307	0.0000295619
0.0000086142	0.0000015961	0.0000299196
0.0000095449	0.0000016031	0.0000307840
0.0000100745	0.0000012349	0.0000311162
0.0000096826	0.0000014220	0.0000307694
0.0000098727	0.0000015451	0.0000301629
0.0000092750	0.0000019832	0.0000295438
0.0000072572	0.0000017777	0.0000292328
0.0000105743	0.0000006654	0.0000299373
0.0000087797	0.0000016611	0.0000292421
0.0000080509	0.0000001799	0.0000291887
0.0000080957	0.0000004414	0.0000281919
0.0000080996	0.0000009817	0.0000285559
0.0000087678	0.0000008995	0.0000292922
0.0000072186	0.0000011158	0.0000279802
0.0000072970	0.0000007287	0.0000282429
0.0000063259	0.0000018134	0.0000285781
-0.0000229118	0.0000028541	0.0000279910
0.0000095475	0.0000013983	0.0000310964
0.0000091715	0.0000015264	0.0000298595
0.0000077292	0.0000020463	0.0000290705
0.0000080451	0.0000015548	0.0000300223
0.0000084324	0.0000020309	0.0000301705
0.0000093432	0.0000013628	0.0000308569
0.0000100453	0.0000010114	0.0000315141
0.0000096538	0.0000012468	0.0000307244
0.0000097178	0.0000011270	0.0000302181
0.0000092259	0.0000020646	0.0000293438
0.0000069157	0.0000020591	0.0000293787
0.0000107163	0.0000006074	0.0000295804
0.0000090532	0.0000016255	0.0000293089
0.0000081478	0.0000001380	0.0000294607
0.0000081425	0.0000006292	0.0000283610
0.0000079252	0.0000014262	0.0000284300
0.0000085967	0.0000009411	0.0000296696
0.0000066958	0.0000009812	0.0000280149
0.0000073640	0.0000008700	0.0000285199
0.0000061473	0.0000014559	0.0000288425
0.0000060392	0.0000025561	0.0000279698
0.0000093301	0.0000014219	0.0000310191
0.0000088485	0.0000008941	0.0000300245
0.0000073917	0.0000024175	0.0000290264
0.0000075640	0.0000021951	0.0000301183
0.0000089614	0.0000016898	0.0000299329
0.0000093581	0.0000009888	0.0000303876
0.0000104489	0.0000011127	0.0000316681
0.0000098869	0.0000015917	0.0000310626
0.0000099221	0.0000013169	0.0000303559
0.0000097148	0.0000019835	0.0000298304
0.0000068175	0.0000022177	0.0000294051
0.0000110052	0.0000003265	0.0000295642
0.0000093466	0.0000014680	0.0000286797
0.0000080364	-0.0000000372	0.0000298930
0.0000086996	0.0000009009	0.0000286086
0.0000074235	0.0000014033	0.0000285033
0.0000079591	0.0000009466	0.0000292811
0.0000073568	0.0000011853	0.0000282257
0.0000073036	0.0000007874	0.0000283917
0.0000062421	0.0000013837	0.0000285021
0.0000066385	0.0000023688	0.0000280680
0.0000091881	0.0000017446	0.0000313091
0.0000085149	0.0000012279	0.0000304456
0.0000073725	0.0000022634	0.0000286199
0.0000080930	0.0000021651	0.0000304754
0.0000092500	0.0000019772	0.0000307233
0.0000096489	0.0000007530	0.0000306719
0.0000104171	0.0000011818	0.0000317061
0.0000096821	0.0000016202	0.0000308720
0.0000101017	0.0000011461	0.0000303779
0.0000095286	0.0000018267	0.0000298705
0.0000073355	0.0000018359	0.0000293770
0.0000108517	0.0000005732	0.0000300735
0.0000090780	0.0000012692	0.0000289589
0.0000076709	-0.0000000603	0.0000301501
0.0000086773	0.0000002830	0.0000285225
0.0000073630	0.0000011451	0.0000285467
0.0000081940	0.0000006956	0.0000294452
0.0000071125	0.0000012216	0.0000287151
0.0000075143	0.0000010343	0.0000286232
0.0000070026	0.0000018186	0.0000285433
0.0000072050	0.0000021172	0.0000284705
0.0000087786	0.0000015495	0.0000313895
0.0000082183	0.0000015566	0.0000304021
0.0000072886	0.0000019711	0.0000285330
0.0000084816	0.0000020300	0.0000299784
0.0000087759	0.0000028048	0.0000310004
0.0000093658	0.0000009361	0.0000306255
0.0000100897	0.0000008476	0.0000318445
0.0000095036	0.0000017148	0.0000309874
0.0000100416	0.0000014391	0.0000306272
0.0000096472	0.0000012026	0.0000289979
0.0000065078	0.0000019481	0.0000294024
0.0000105972	0.0000007595	0.0000297789
0.0000089936	0.0000011976	0.0000290170
0.0000075205	0.0000001030	0.0000296087
0.0000086662	0.0000005434	0.0000285921
0.0000077964	0.0000011395	0.0000291115
0.0000082829	0.0000005651	0.0000288885
0.0000069454	0.0000007877	0.0000286004
0.0000072898	0.0000013685	0.0000283943
0.0000070068	0.0000019896	0.0000285093
0.0000071997	0.0000021122	0.0000285941
0.0000094797	0.0000019077	0.0000312097
0.0000083839	0.0000012971	0.0000305645
0.0000076438	0.0000021409	0.0000287739
0.0000077495	0.0000020361	0.0000304569
0.0000086070	0.0000024686	0.0000307945
0.0000098575	0.0000013687	0.0000305178
0.0000097548	0.0000009248	0.0000320188
0.0000094692	0.0000013391	0.0000311022
0.0000099095	0.0000017374	0.0000306539
0.0000098075	0.0000012057	0.0000287734
0.0000066390	0.0000019712	0.0000293063
0.0000108370	0.0000007427	0.0000296170
0.0000090432	0.0000013746	0.0000292813
0.0000074960	0.0000001626	0.0000298135
0.0000085400	0.0000004539	0.0000287506
0.0000080556	0.0000010648	0.0000291102
0.0000083411	0.0000009462	0.0000287529
0.0000068356	0.0000008467	0.0000283532
0.0000071882	0.0000011674	0.0000283026
0.0000066862	0.0000017775	0.0000289660
0.0000069674	0.0000016428	0.0000286491
0.0000093233	0.0000018722	0.0000310654
0.0000083158	0.0000020601	0.0000305338
0.0000072595	0.0000021813	0.0000289525
0.0000081474	0.0000015907	0.0000302239
0.0000093409	0.0000019728	0.0000308053
0.0000097817	0.0000018196	0.0000304344
0.0000100953	0.0000009123	0.0000315594
0.0000101085	0.0000016973	0.0000310449
0.0000098252	0.0000019084	0.0000305785
0.0000097615	0.0000011392	0.0000290280
0.0000072907	0.0000019361	0.0000290088
0.0000107610	0.0000006364	0.0000299265
0.0000093562	0.0000012511	0.0000295466
0.0000080771	0.0000001435	0.0000297231
0.0000084168	0.0000007242	0.0000292549
0.0000081265	0.0000011629	0.0000290339
0.0000084198	0.0000011750	0.0000290759
0.0000074636	0.0000012738	0.0000282025
0.0000074481	0.0000007883	0.0000283932
0.0000069156	0.0000016020	0.0000292787
0.0000065773	0.0000014196	0.0000281813
0.0000088880	0.0000018565	0.0000313940
0.0000081737	0.0000021233	0.0000300585
0.0000073642	0.0000020413	0.0000293917
0.0000080662	0.0000016380	0.0000296758
0.0000089392	0.0000017610	0.0000307089
0.0000099467	0.0000014093	0.0000305070
0.0000100060	0.0000007550	0.0000318185
0.0000102886	0.0000016921	0.0000311951
0.0000098967	0.0000015848	0.0000303780
0.0000095649	0.0000014503	0.0000293826
0.0000072016	0.0000018413	0.0000288350
0.0000103338	0.0000006475	0.0000297165
0.0000092712	0.0000011104	0.0000295506
0.0000079171	0.0000000039	0.0000297106
0.0000083458	0.0000010282	0.0000287592
0.0000080302	0.0000013450	0.0000293585
0.0000080433	0.0000011627	0.0000295707
0.0000079805	0.0000012273	0.0000283628
0.0000071010	0.0000003128	0.0000283097
0.0000069971	0.0000013742	0.0000288762
0.0000060178	0.0000017250	0.0000282140
0.0000089606	0.0000015079	0.0000312761
0.0000088230	0.0000016965	0.0000298966
0.0000076390	0.0000025340	0.0000294083
0.0000079849	0.0000017372	0.0000303223
0.0000085499	0.0000020063	0.0000306327
0.0000096451	0.0000011571	0.0000302831
0.0000097666	0.0000008951	0.0000322617
0.0000098063	0.0000009404	0.0000315305
0.0000099402	0.0000012860	0.0000307256
0.0000093421	0.0000013338	0.0000294709
0.0000067688	0.0000022530	0.0000291190
0.0000105699	0.0000003740	0.0000303220
0.0000090977	0.0000012402	0.0000294874
0.0000070211	-0.0000001900	0.0000292541
0.0000085842	0.0000010401	0.0000283239
0.0000075739	0.0000012263	0.0000290339
0.0000077914	0.0000009471	0.0000292211
0.0000074348	0.0000009398	0.0000285381
0.0000066883	0.0000001390	0.0000283861
0.0000068725	0.0000017708	0.0000286610
0.0000062009	0.0000017065	0.0000285476
0.0000092032	0.0000015810	0.0000310569
0.0000087426	0.0000014102	0.0000305860
0.0000071902	0.0000022295	0.0000295841
0.0000084405	0.0000018142	0.0000301618
0.0000084656	0.0000024934	0.0000311399
0.0000099346	0.0000007714	0.0000302132
0.0000103563	0.0000009124	0.0000324229
0.0000100409	0.0000016452	0.0000320690
0.0000103547	0.0000017160	0.0000309456
0.0000096843	0.0000014259	0.0000294827
0.0000071499	0.0000020699	0.0000296247
0.0000109261	0.0000001333	0.0000305139
0.0000094232	0.0000009465	0.0000296856
0.0000070325	0.0000006015	0.0000298078
0.0000080351	0.0000008581	0.0000284295
0.0000077738	0.0000011157	0.0000292488
0.0000081196	0.0000009869	0.0000285256
0.0000069560	0.0000011046	0.0000284508
0.0000070475	-0.0000002364	0.0000280748
0.0000062490	0.0000018135	0.0000292879
0.0000064698	0.0000022107	0.0000290201
0.0000090854	0.0000011645	0.0000307768
0.0000082315	0.0000015085	0.0000303821
0.0000072479	0.0000017837	0.0000297799
0.0000084524	0.0000016663	0.0000301948
0.0000088836	0.0000025758	0.0000309744
0.0000098637	0.0000010357	0.0000306390
0.0000101854	0.0000007546	0.0000317530
0.0000099607	0.0000017552	0.0000316891
0.0000102034	0.0000014973	0.0000306152
0.0000095000	0.0000016326	0.0000297964
0.0000067516	0.0000022463	0.0000293145
0.0000106367	0.0000008426	0.0000306188
0.0000091783	0.0000008344	0.0000297925
0.0000078313	0.0000005423	0.0000296868
0.0000080100	0.0000011871	0.0000286548
0.0000078625	0.0000011928	0.0000289330
0.0000079019	0.0000014621	0.0000287788
0.0000068551	0.0000008700	0.0000283761
0.0000075573	0.0000000194	0.0000284380
0.0000069180	0.0000009760	0.0000291449
0.0000067450	0.0000021529	0.0000289274
0.0000088943	0.0000012564	0.0000311608
0.0000085071	0.0000018905	0.0000304902
0.0000066054	0.0000018824	0.0000301924
0.0000080752	0.0000017094	0.0000304820
0.0000088067	0.0000020249	0.0000308783
0.0000097016	0.0000008822	0.0000306255
0.0000098788	0.0000011356	0.0000316518
0.0000100393	0.0000016092	0.0000314492
0.0000101775	0.0000015333	0.0000303941
0.0000091742	0.0000014152	0.0000293340
0.0000070528	0.0000022754	0.0000294668
0.0000108820	0.0000008819	0.0000304584
0.0000089949	0.0000012632	0.0000293742
0.0000076198	0.0000001093	0.0000292827
0.0000085817	0.0000010046	0.0000288482
0.0000078563	0.0000009277	0.0000289724
0.0000079635	0.0000011859	0.0000287905
0.0000070327	0.0000009932	0.0000283719
0.0000075360	0.0000007129	0.0000279154
0.0000068254	0.0000009510	0.0000288177
0.0000060390	0.0000018943	0.0000289487
0.0000090589	0.0000017090	0.0000310640
0.0000082246	0.0000017605	0.0000303391
0.0000069176	0.0000020133	0.0000298245
0.0000078977	0.0000012514	0.0000304924
0.0000088446	0.0000017776	0.0000309932
0.0000098028	0.0000007671	0.0000301775
0.0000093536	0.0000007887	0.0000319515
0.0000098632	0.0000016509	0.0000312062
0.0000101254	0.0000017495	0.0000306607
0.0000095652	0.0000014861	0.0000296705
0.0000070517	0.0000020467	0.0000290816
0.0000108758	0.0000007948	0.0000307066
0.0000089073	0.0000011402	0.0000296408
0.0000073706	0.0000000748	0.0000295736
0.0000083639	0.0000011331	0.0000283669
0.0000086491	0.0000007314	0.0000290044
0.0000083840	0.0000009688	0.0000289242
0.0000073325	0.0000009508	0.0000281625
0.0000070037	0.0000005231	0.0000281883
0.0000066875	0.0000010690	0.0000289030
0.0000055950	0.0000020178	0.0000288797
0.0000093498	0.0000015802	0.0000311806
0.0000080325	0.0000018896	0.0000303180
0.0000066105	0.0000018304	0.0000295899
0.0000083719	0.0000014617	0.0000308469
0.0000091030	0.0000017447	0.0000311664
0.0000095083	0.0000006538	0.0000301217
0.0000090337	0.0000007195	0.0000317297
0.0000100552	0.0000016854	0.0000312775
0.0000101490	0.0000016323	0.0000306100
0.0000097140	0.0000015323	0.0000294125
0.0000071910	0.0000015792	0.0000293669
0.0000106602	0.0000009836	0.0000304527
0.0000085719	0.0000009058	0.0000294824
0.0000074194	0.0000001793	0.0000299624
0.0000084772	0.0000009230	0.0000284840
0.0000079865	0.0000000375	0.0000294310
0.0000079589	0.0000008596	0.0000292987
0.0000072936	0.0000009649	0.0000285498
0.0000071988	0.0000007121	0.0000286532
0.0000070169	0.0000012744	0.0000289533
0.0000062958	0.0000019524	0.0000286227
0.0000087016	0.0000014797	0.0000311809
0.0000080802	0.0000018670	0.0000302574
0.0000062703	0.0000021703	0.0000303811
0.0000085019	0.0000015611	0.0000307356
0.0000094159	0.0000018551	0.0000304229
0.0000093325	0.0000005655	0.0000307581
0.0000099041	0.0000009536	0.0000316123
0.0000104107	0.0000014337	0.0000312987
0.0000107917	0.0000015680	0.0000308838
0.0000097257	0.0000019305	0.0000296809
0.0000072936	0.0000012102	0.0000292310
0.0000102341	0.0000008772	0.0000304111
0.0000087921	0.0000005831	0.0000291105
0.0000075132	0.0000001620	0.0000296881
0.0000082109	0.0000002490	0.0000287541
0.0000074309	0.0000007708	0.0000290886
0.0000078705	0.0000005485	0.0000289910
0.0000067907	0.0000004182	0.0000288938
0.0000068610	0.0000008073	0.0000290124
0.0000074429	0.0000014676	0.0000290021
0.0000067690	0.0000020655	0.0000286767
0.0000089579	0.0000017142	0.0000307590
0.0000079511	0.0000012320	0.0000305820
0.0000064868	0.0000023573	0.0000306633
0.0000081712	0.0000014274	0.0000304173
0.0000099195	0.0000019244	0.0000301328
0.0000094981	0.0000012116	0.0000308373
0.0000100551	0.0000007026	0.0000321057
0.0000100531	0.0000013278	0.0000307963
0.0000106573	0.0000016679	0.0000306470
0.0000096281	0.0000018718	0.0000294540
0.0000067910	0.0000016146	0.0000294875
0.0000102120	0.0000005540	0.0000304011
0.0000089759	0.0000008890	0.0000286795
0.0000075318	-0.0000002252	0.0000292898
0.0000080112	0.0000003318	0.0000292384
0.0000075094	0.0000010408	0.0000290509
0.0000078868	0.0000005610	0.0000288720
0.0000069935	0.0000006877	0.0000286230
0.0000073070	0.0000000194	0.0000286683
0.0000070332	0.0000014969	0.0000288903
0.0000060201	0.0000014612	0.0000288253
0.0000093670	0.0000016844	0.0000313027
0.0000079334	0.0000015393	0.0000304844
0.0000066539	0.0000023241	0.0000301614
0.0000079425	0.0000014627	0.0000298528
0.0000097818	0.0000020123	0.0000302940
0.0000099584	0.0000012282	0.0000306413
0.0000099522	0.0000005717	0.0000318640
0.0000102200	0.0000009529	0.0000312516
0.0000106775	0.0000014681	0.0000302398
0.0000094200	0.0000015317	0.0000292520
0.0000073841	0.0000014076	0.0000293301
0.0000098915	0.0000007481	0.0000302355
0.0000088395	0.0000010445	0.0000292535
0.0000076881	-0.0000001829	0.0000292905
0.0000073430	0.0000002373	0.0000291531
0.0000077819	0.0000005539	0.0000291460
0.0000078893	0.0000003887	0.0000294407
0.0000073130	0.0000008706	0.0000292232
0.0000073498	0.0000001376	0.0000289195
0.0000070277	0.0000015664	0.0000286826
0.0000062304	0.0000015076	0.0000285569
0.0000090977	0.0000014277	0.0000310548
0.0000080223	0.0000015969	0.0000305102
0.0000062881	0.0000020651	0.0000301240
0.0000080763	0.0000012735	0.0000300421
0.0000096924	0.0000020899	0.0000304384
0.0000097615	0.0000012463	0.0000306528
0.0000099989	0.0000009194	0.0000316964
0.0000097634	0.0000009180	0.0000310184
0.0000101001	0.0000012683	0.0000304169
0.0000088238	0.0000014276	0.0000300971
0.0000075795	0.0000014145	0.0000290367
0.0000104995	0.0000010535	0.0000308829
0.0000087218	0.0000012338	0.0000297438
0.0000079151	-0.0000003664	0.0000294076
0.0000073125	0.0000002557	0.0000290589
0.0000078204	0.0000004362	0.0000287627
0.0000077581	0.0000005894	0.0000296281
0.0000073783	0.0000006473	0.0000289795
0.0000073259	0.0000004191	0.0000290739
0.0000069859	0.0000014671	0.0000287652
0.0000067587	0.0000014198	0.0000287341
0.0000089870	0.0000013511	0.0000307270
0.0000076682	0.0000015907	0.0000306154
0.0000062643	0.0000023687	0.0000300980
0.0000086057	0.0000017259	0.0000308094
0.0000091055	0.0000017897	0.0000306373
0.0000096228	0.0000010748	0.0000304085
0.0000102832	0.0000006428	0.0000317579
0.0000102110	0.0000014636	0.0000309062
0.0000104792	0.0000015701	0.0000306814
0.0000089636	0.0000010818	0.0000303966
0.0000072578	0.0000016311	0.0000295824
0.0000105897	0.0000006248	0.0000310153
0.0000088082	0.0000016040	0.0000294139
0.0000080347	-0.0000003532	0.0000292528
0.0000079021	0.0000000682	0.0000291336
0.0000078937	0.0000006887	0.0000291894
0.0000080134	0.0000005242	0.0000290975
0.0000070417	0.0000005187	0.0000284903
0.0000074359	0.0000004960	0.0000282934
0.0000070748	0.0000013199	0.0000284595
0.0000067875	0.0000015615	0.0000287367
0.0000091622	0.0000018151	0.0000307732
0.0000079754	0.0000015625	0.0000307293
0.0000066547	0.0000022587	0.0000304757
0.0000082848	0.0000017037	0.0000305043
0.0000091605	0.0000018378	0.0000304577
0.0000094764	0.0000012881	0.0000300353
0.0000097667	0.0000009537	0.0000321312
0.0000102699	0.0000009757	0.0000307271
0.0000102582	0.0000007945	0.0000306173
0.0000093428	0.0000010051	0.0000304122
0.0000071974	0.0000017142	0.0000295292
0.0000101588	0.0000009009	0.0000308149
0.0000092727	0.0000012151	0.0000294813
0.0000079704	-0.0000007639	0.0000293858
0.0000081418	0.0000001792	0.0000295097
0.0000077618	0.0000009882	0.0000294248
0.0000083305	0.0000007352	0.0000288620
0.0000066944	0.0000003251	0.0000285115
0.0000076110	0.0000005123	0.0000285024
0.0000071829	0.0000013867	0.0000284831
0.0000067760	0.0000017312	0.0000287680
0.0000087259	0.0000014731	0.0000312864
0.0000081795	0.0000013386	0.0000306255
0.0000066520	0.0000017367	0.0000309408
0.0000085232	0.0000014379	0.0000299791
0.0000095498	0.0000014385	0.0000302469
0.0000094734	0.0000011573	0.0000304500
0.0000097178	0.0000010824	0.0000317284
0.0000102236	0.0000011288	0.0000305929
0.0000103362	0.0000011237	0.0000304255
0.0000090110	0.0000011577	0.0000302177
0.0000069352	0.0000011447	0.0000295106
0.0000095126	0.0000010350	0.0000313121
0.0000089684	0.0000006241	0.0000297002
0.0000081315	-0.0000006050	0.0000293151
0.0000086572	0.0000003314	0.0000295168
0.0000079667	0.0000006882	0.0000291412
0.0000080663	0.0000009948	0.0000288424
0.0000070134	0.0000003426	0.0000289059
0.0000074741	0.0000009344	0.0000293532
0.0000069585	0.0000006240	0.0000288088
0.0000069198	0.0000018305	0.0000288891
0.0000093205	0.0000014980	0.0000314431
0.0000076764	0.0000015271	0.0000309793
0.0000061648	0.0000018888	0.0000306268
0.0000090557	0.0000014268	0.0000295837
0.0000097766	0.0000013046	0.0000300949
0.0000095093	0.0000011229	0.0000303369
0.0000095437	0.0000009063	0.0000317381
0.0000099585	0.0000012878	0.0000309396
0.0000102784	0.0000008346	0.0000308752
0.0000093022	0.0000015389	0.0000300029
0.0000068059	0.0000012523	0.0000298629
0.0000092839	0.0000010114	0.0000312981
0.0000087524	0.0000006483	0.0000295334
0.0000078912	-0.0000005289	0.0000291002
0.0000084065	0.0000004963	0.0000299126
0.0000080733	0.0000003957	0.0000289468
0.0000081568	0.0000005820	0.0000288427
0.0000072742	0.0000006066	0.0000284854
0.0000070854	0.0000008649	0.0000295483
0.0000069339	0.0000003783	0.0000284762
0.0000070023	0.0000015949	0.0000284972
0.0000094937	0.0000015981	0.0000314444
0.0000078763	0.0000014794	0.0000313481
0.0000066680	0.0000017202	0.0000303563
0.0000094251	0.0000009298	0.0000299952
0.0000096712	0.0000010588	0.0000306922
0.0000093214	0.0000011820	0.0000302539
0.0000095994	0.0000008894	0.0000321186
0.0000102313	0.0000007947	0.0000312539
0.0000105533	0.0000004150	0.0000305518
0.0000093223	0.0000017373	0.0000305959
0.0000065884	0.0000012626	0.0000297916
0.0000093766	0.0000008886	0.0000315476
0.0000088632	0.0000011167	0.0000292536
0.0000078326	-0.0000004298	0.0000294303
0.0000077966	0.0000004550	0.0000302147
0.0000080396	0.0000001557	0.0000292719
0.0000077061	0.0000007244	0.0000287366
0.0000071619	0.0000009927	0.0000288067
0.0000066798	0.0000004957	0.0000292873
0.0000073126	0.0000004999	0.0000290147
0.0000070716	0.0000013747	0.0000289361
0.0000089288	0.0000013144	0.0000311533
0.0000077294	0.0000016500	0.0000311697
0.0000067630	0.0000015610	0.0000301512
0.0000089974	0.0000009468	0.0000296208
0.0000098627	0.0000010638	0.0000305082
0.0000092765	0.0000011978	0.0000308073
0.0000096950	0.0000007778	0.0000320458
0.0000106881	0.0000006839	0.0000313360
0.0000102820	0.0000007134	0.0000304619
0.0000093408	0.0000015795	0.0000307052
0.0000068743	0.0000009632	0.0000291869
0.0000088253	0.0000005676	0.0000316152
0.0000093918	0.0000007948	0.0000292492
0.0000079041	-0.0000002657	0.0000296293
0.0000075695	0.0000003078	0.0000302555
0.0000081460	0.0000004671	0.0000290894
0.0000075707	0.0000005701	0.0000289614
0.0000067492	0.0000009881	0.0000293305
